"","msa_id","fipsstatecode","year","state_abb","ever_smoke","current_smoker","stop_smoking","N","metrodivisioncode","csacode","cbsatitle","metropolitanmicropolitanstatis","metropolitandivisiontitle","csatitle","countycountyequivalent","statename","fipscountycode","centraloutlyingcounty","abb","year_change_per","tax_change_dose","numtaxinc","tax_change0203","year_around","treat","tax_change","X.x","pop1990","pop2000","unemp1990","unemp2000","unemp2010","cig_sales_pc2000","anti1992","anti1995","anti1998","cig_sales_pc1990","cig_sales_pc2010","log_cigsales90","log_cigsales00","log_cigsales10","log_pop90","log_pop00","change90to00","change00to10","log_change_sales","log_change_sales00to10","per_barban00","per_barban05","per_barban10","msa_pop10","msa_pop00","log_msapop00","log_msapop10","cigtax","cbsaunp00","wage_index","X","factor98","current_smoker98","ever_smoke98","factor01","current_smoker01","ever_smoke01","change_cursmk","change_evrsmk","pcurrent_smoker98","pcurrent_smoker01","pfactor98","pfactor01"
"431",33340,55,2010,"WI",0.444343891402715,22.5339366515837,0.618473895582329,1105,NA,376,"Milwaukee-Waukesha-West Allis, WI","Metropolitan Statistical Area","","Milwaukee-Racine-Waukesha, WI","Milwaukee County","Wisconsin",79,"Central","WI",2008,0.875,2,0,2,1,1,50,4891954,5363675,4.4,3.5,8.7,80.1,-0.164,-0.0574,0.0613,94.1,48.2,4.54435804659133,4.38327585407431,3.87535902105655,15.4031023726379,15.4951599324355,14,31.9,2.63905732961526,3.4626060097908,95.3093712279393,93.3261771183804,93.2965293869636,1555908,1500741,14.2214695440946,14.2575698560085,2.52,3.41880341880342,1.0081,111,-0.40124290515952,0.233236151603499,0.457725947521866,-0.171848412882876,0.217171717171717,0.431818181818182,0.0160644344317813,0.0259077657036841,0.213824829235158,0.184169860280416,-0.150936270774012,0.00711998824349898
"432",33340,55,2009,"WI",0.434920634920635,19.3650793650794,0.614754098360656,630,NA,376,"Milwaukee-Waukesha-West Allis, WI","Metropolitan Statistical Area","","Milwaukee-Racine-Waukesha, WI","Milwaukee County","Wisconsin",79,"Central","WI",2008,0.875,2,0,1,1,1,50,4891954,5363675,4.4,3.5,8.7,80.1,-0.164,-0.0574,0.0613,94.1,48.2,4.54435804659133,4.38327585407431,3.87535902105655,15.4031023726379,15.4951599324355,14,31.9,2.63905732961526,3.4626060097908,22.9385830482845,22.461277803303,22.5981972948027,1555908,1500741,14.2214695440946,14.2575698560085,1.77,3.41880341880342,1.0081,111,-0.40124290515952,0.233236151603499,0.457725947521866,-0.171848412882876,0.217171717171717,0.431818181818182,0.0160644344317813,0.0259077657036841,0.213824829235158,0.184169860280416,-0.150936270774012,0.00711998824349898
"433",33340,55,2005,"WI",0.46559849198869,25.4476908576814,0.574074074074074,1061,NA,376,"Milwaukee-Waukesha-West Allis, WI","Metropolitan Statistical Area","","Milwaukee-Racine-Waukesha, WI","Milwaukee County","Wisconsin",79,"Central","WI",2008,0.875,2,0,-3,1,0,50,4891954,5363675,4.4,3.5,8.7,80.1,-0.164,-0.0574,0.0613,94.1,48.2,4.54435804659133,4.38327585407431,3.87535902105655,15.4031023726379,15.4951599324355,14,31.9,2.63905732961526,3.4626060097908,13.2915059065956,13.0149367100778,13.1250465020722,1555908,1500741,14.2214695440946,14.2575698560085,0.77,3.41880341880342,1.0081,111,-0.40124290515952,0.233236151603499,0.457725947521866,-0.171848412882876,0.217171717171717,0.431818181818182,0.0160644344317813,0.0259077657036841,0.213824829235158,0.184169860280416,-0.150936270774012,0.00711998824349898
"434",33340,55,2008,"WI",0.495084897229669,25.2904378909741,0.628975265017668,1119,NA,376,"Milwaukee-Waukesha-West Allis, WI","Metropolitan Statistical Area","","Milwaukee-Racine-Waukesha, WI","Milwaukee County","Wisconsin",79,"Central","WI",2008,0.875,2,0,0,1,1,50,4891954,5363675,4.4,3.5,8.7,80.1,-0.164,-0.0574,0.0613,94.1,48.2,4.54435804659133,4.38327585407431,3.87535902105655,15.4031023726379,15.4951599324355,14,31.9,2.63905732961526,3.4626060097908,19.066103512536,18.6693766881834,18.8226647245837,1555908,1500741,14.2214695440946,14.2575698560085,0.77,3.41880341880342,1.0081,111,-0.40124290515952,0.233236151603499,0.457725947521866,-0.171848412882876,0.217171717171717,0.431818181818182,0.0160644344317813,0.0259077657036841,0.213824829235158,0.184169860280416,-0.150936270774012,0.00711998824349898
"435",33460,27,2007,"MN",0.427672955974843,16.5940977261732,0.527696793002915,2067,NA,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Metropolitan Statistical Area","","Minneapolis-St. Paul, MN-WI","Anoka County","Minnesota",3,"Central","MN",2005,0.2192,5,0,2,1,1,24,4375665,4919479,4.8,3.2,7.4,76,-0.109,0.0924,0.2013,90.7,46.5,4.50755735712109,4.33073334028633,3.83945231259331,15.291569066223,15.4087131885523,14.7,29.5,2.68784749378469,3.38439026334577,78.6941681952092,77.9128835821086,77.9628819354364,3279833,2968806,14.9036704097451,15.00330306443,1.493,3.21469575200919,1.1044,112,0.00610170058637186,0.211800302571861,0.443267776096823,0.101853958045595,0.192886456908345,0.452804377564979,0.0189138456635161,-0.00953660146815649,0.199042392238847,0.178402872243201,-0.0418857853436022,0.173827794343272
"436",33460,27,2004,"MN",0.478821362799263,20.902394106814,0.475770925110132,2172,NA,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Metropolitan Statistical Area","","Minneapolis-St. Paul, MN-WI","Anoka County","Minnesota",3,"Central","MN",2005,0.2192,5,0,-1,1,0,24,4375665,4919479,4.8,3.2,7.4,76,-0.109,0.0924,0.2013,90.7,46.5,4.50755735712109,4.33073334028633,3.83945231259331,15.291569066223,15.4087131885523,14.7,29.5,2.68784749378469,3.38439026334577,0,0,0,3279833,2968806,14.9036704097451,15.00330306443,0.48,3.21469575200919,1.1044,112,0.00610170058637186,0.211800302571861,0.443267776096823,0.101853958045595,0.192886456908345,0.452804377564979,0.0189138456635161,-0.00953660146815649,0.199042392238847,0.178402872243201,-0.0418857853436022,0.173827794343272
"437",33460,27,2005,"MN",0.484602917341977,20.259319286872,0.608,1234,NA,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Metropolitan Statistical Area","","Minneapolis-St. Paul, MN-WI","Anoka County","Minnesota",3,"Central","MN",2005,0.2192,5,0,0,1,1,24,4375665,4919479,4.8,3.2,7.4,76,-0.109,0.0924,0.2013,90.7,46.5,4.50755735712109,4.33073334028633,3.83945231259331,15.291569066223,15.4087131885523,14.7,29.5,2.68784749378469,3.38439026334577,19.3451961946654,19.1531348962117,18.8123458415454,3279833,2968806,14.9036704097451,15.00330306443,0.48,3.21469575200919,1.1044,112,0.00610170058637186,0.211800302571861,0.443267776096823,0.101853958045595,0.192886456908345,0.452804377564979,0.0189138456635161,-0.00953660146815649,0.199042392238847,0.178402872243201,-0.0418857853436022,0.173827794343272
"438",33460,27,2010,"MN",0.423478960064326,15.465022782096,0.559792027729636,3731,NA,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Metropolitan Statistical Area","","Minneapolis-St. Paul, MN-WI","Anoka County","Minnesota",3,"Central","MN",2005,0.2192,5,0,5,1,1,24,4375665,4919479,4.8,3.2,7.4,76,-0.109,0.0924,0.2013,90.7,46.5,4.50755735712109,4.33073334028633,3.83945231259331,15.291569066223,15.4087131885523,14.7,29.5,2.68784749378469,3.38439026334577,82.1526611565181,81.3370402336609,81.3031592560899,3279833,2968806,14.9036704097451,15.00330306443,1.56,3.21469575200919,1.1044,112,0.00610170058637186,0.211800302571861,0.443267776096823,0.101853958045595,0.192886456908345,0.452804377564979,0.0189138456635161,-0.00953660146815649,0.199042392238847,0.178402872243201,-0.0418857853436022,0.173827794343272
"439",33460,27,2006,"MN",0.448275862068966,18.6824498198662,0.534435261707989,1943,NA,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Metropolitan Statistical Area","","Minneapolis-St. Paul, MN-WI","Anoka County","Minnesota",3,"Central","MN",2005,0.2192,5,0,1,1,1,24,4375665,4919479,4.8,3.2,7.4,76,-0.109,0.0924,0.2013,90.7,46.5,4.50755735712109,4.33073334028633,3.83945231259331,15.291569066223,15.4087131885523,14.7,29.5,2.68784749378469,3.38439026334577,22.7053810477942,22.4799594536143,22.3002667885091,3279833,2968806,14.9036704097451,15.00330306443,1.485,3.21469575200919,1.1044,112,0.00610170058637186,0.211800302571861,0.443267776096823,0.101853958045595,0.192886456908345,0.452804377564979,0.0189138456635161,-0.00953660146815649,0.199042392238847,0.178402872243201,-0.0418857853436022,0.173827794343272
"440",33460,27,2008,"MN",0.469688982604112,19.3463363205061,0.550408719346049,1897,NA,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Metropolitan Statistical Area","","Minneapolis-St. Paul, MN-WI","Anoka County","Minnesota",3,"Central","MN",2005,0.2192,5,0,3,1,1,24,4375665,4919479,4.8,3.2,7.4,76,-0.109,0.0924,0.2013,90.7,46.5,4.50755735712109,4.33073334028633,3.83945231259331,15.291569066223,15.4087131885523,14.7,29.5,2.68784749378469,3.38439026334577,78.6941681952092,77.9128835821086,77.9628819354364,3279833,2968806,14.9036704097451,15.00330306443,1.493,3.21469575200919,1.1044,112,0.00610170058637186,0.211800302571861,0.443267776096823,0.101853958045595,0.192886456908345,0.452804377564979,0.0189138456635161,-0.00953660146815649,0.199042392238847,0.178402872243201,-0.0418857853436022,0.173827794343272
"441",33460,27,2009,"MN",0.420141969831411,15.4392191659272,0.566091954022989,2254,NA,378,"Minneapolis-St. Paul-Bloomington, MN-WI","Metropolitan Statistical Area","","Minneapolis-St. Paul, MN-WI","Anoka County","Minnesota",3,"Central","MN",2005,0.2192,5,0,4,1,1,24,4375665,4919479,4.8,3.2,7.4,76,-0.109,0.0924,0.2013,90.7,46.5,4.50755735712109,4.33073334028633,3.83945231259331,15.291569066223,15.4087131885523,14.7,29.5,2.68784749378469,3.38439026334577,78.6941681952092,77.9128835821086,77.9628819354364,3279833,2968806,14.9036704097451,15.00330306443,1.504,3.21469575200919,1.1044,112,0.00610170058637186,0.211800302571861,0.443267776096823,0.101853958045595,0.192886456908345,0.452804377564979,0.0189138456635161,-0.00953660146815649,0.199042392238847,0.178402872243201,-0.0418857853436022,0.173827794343272
"442",34980,47,2007,"TN",0.483443708609272,25.8278145695364,0.538461538461538,453,NA,400,"Nashville-Davidson--Murfreesboro--Franklin, TN","Metropolitan Statistical Area","","Nashville-Davidson--Murfreesboro, TN","Cannon County","Tennessee",15,"Outlying","TN",2007,0.42,1,0,0,1,1,43,4877203,5689283,5.3,3.9,9.7,108.7,-0.2609,-0.1583,-0.1151,121.8,72.6,4.8023803552758,4.68859179412716,4.28496492183075,15.4000824577751,15.5540947876177,13.1,36.1,2.57261223020711,3.58629286533884,0,0,0,1589934,1311789,14.086902412382,14.2792030639009,0.2,1.89328743545611,1.0074,119,-0.323039445372947,0.18018018018018,0.486486486486487,-0.331106701658684,0.226666666666667,0.44,-0.0464864864864865,0.0464864864864865,0.229462095860182,0.197797042103831,-0.320851293562403,-0.193745908474894
"443",34980,47,2010,"TN",0.393617021276596,18.2624113475177,0.466019417475728,564,NA,400,"Nashville-Davidson--Murfreesboro--Franklin, TN","Metropolitan Statistical Area","","Nashville-Davidson--Murfreesboro, TN","Cannon County","Tennessee",15,"Outlying","TN",2007,0.42,1,0,3,1,1,43,4877203,5689283,5.3,3.9,9.7,108.7,-0.2609,-0.1583,-0.1151,121.8,72.6,4.8023803552758,4.68859179412716,4.28496492183075,15.4000824577751,15.5540947876177,13.1,36.1,2.57261223020711,3.58629286533884,0,0,0,1589934,1311789,14.086902412382,14.2792030639009,0.62,1.89328743545611,1.0074,119,-0.323039445372947,0.18018018018018,0.486486486486487,-0.331106701658684,0.226666666666667,0.44,-0.0464864864864865,0.0464864864864865,0.229462095860182,0.197797042103831,-0.320851293562403,-0.193745908474894
"444",34980,47,2008,"TN",0.442592592592593,21.2962962962963,0.573913043478261,540,NA,400,"Nashville-Davidson--Murfreesboro--Franklin, TN","Metropolitan Statistical Area","","Nashville-Davidson--Murfreesboro, TN","Cannon County","Tennessee",15,"Outlying","TN",2007,0.42,1,0,1,1,1,43,4877203,5689283,5.3,3.9,9.7,108.7,-0.2609,-0.1583,-0.1151,121.8,72.6,4.8023803552758,4.68859179412716,4.28496492183075,15.4000824577751,15.5540947876177,13.1,36.1,2.57261223020711,3.58629286533884,0,0,0,1589934,1311789,14.086902412382,14.2792030639009,0.62,1.89328743545611,1.0074,119,-0.323039445372947,0.18018018018018,0.486486486486487,-0.331106701658684,0.226666666666667,0.44,-0.0464864864864865,0.0464864864864865,0.229462095860182,0.197797042103831,-0.320851293562403,-0.193745908474894
"445",34980,47,2005,"TN",0.468287526427061,25.8985200845666,0.514285714285714,946,NA,400,"Nashville-Davidson--Murfreesboro--Franklin, TN","Metropolitan Statistical Area","","Nashville-Davidson--Murfreesboro, TN","Cannon County","Tennessee",15,"Outlying","TN",2007,0.42,1,0,-2,1,0,43,4877203,5689283,5.3,3.9,9.7,108.7,-0.2609,-0.1583,-0.1151,121.8,72.6,4.8023803552758,4.68859179412716,4.28496492183075,15.4000824577751,15.5540947876177,13.1,36.1,2.57261223020711,3.58629286533884,0,0,0,1589934,1311789,14.086902412382,14.2792030639009,0.2,1.89328743545611,1.0074,119,-0.323039445372947,0.18018018018018,0.486486486486487,-0.331106701658684,0.226666666666667,0.44,-0.0464864864864865,0.0464864864864865,0.229462095860182,0.197797042103831,-0.320851293562403,-0.193745908474894
"446",34980,47,2004,"TN",0.468812877263582,27.364185110664,0.536764705882353,497,NA,400,"Nashville-Davidson--Murfreesboro--Franklin, TN","Metropolitan Statistical Area","","Nashville-Davidson--Murfreesboro, TN","Cannon County","Tennessee",15,"Outlying","TN",2007,0.42,1,0,-3,1,0,43,4877203,5689283,5.3,3.9,9.7,108.7,-0.2609,-0.1583,-0.1151,121.8,72.6,4.8023803552758,4.68859179412716,4.28496492183075,15.4000824577751,15.5540947876177,13.1,36.1,2.57261223020711,3.58629286533884,0,0,0,1589934,1311789,14.086902412382,14.2792030639009,0.2,1.89328743545611,1.0074,119,-0.323039445372947,0.18018018018018,0.486486486486487,-0.331106701658684,0.226666666666667,0.44,-0.0464864864864865,0.0464864864864865,0.229462095860182,0.197797042103831,-0.320851293562403,-0.193745908474894
"447",34980,47,2006,"TN",0.474789915966387,24.7899159663866,0.576271186440678,476,NA,400,"Nashville-Davidson--Murfreesboro--Franklin, TN","Metropolitan Statistical Area","","Nashville-Davidson--Murfreesboro, TN","Cannon County","Tennessee",15,"Outlying","TN",2007,0.42,1,0,-1,1,0,43,4877203,5689283,5.3,3.9,9.7,108.7,-0.2609,-0.1583,-0.1151,121.8,72.6,4.8023803552758,4.68859179412716,4.28496492183075,15.4000824577751,15.5540947876177,13.1,36.1,2.57261223020711,3.58629286533884,0,0,0,1589934,1311789,14.086902412382,14.2792030639009,0.2,1.89328743545611,1.0074,119,-0.323039445372947,0.18018018018018,0.486486486486487,-0.331106701658684,0.226666666666667,0.44,-0.0464864864864865,0.0464864864864865,0.229462095860182,0.197797042103831,-0.320851293562403,-0.193745908474894
"448",34980,47,2009,"TN",0.448763250883392,20.4946996466431,0.620689655172414,566,NA,400,"Nashville-Davidson--Murfreesboro--Franklin, TN","Metropolitan Statistical Area","","Nashville-Davidson--Murfreesboro, TN","Cannon County","Tennessee",15,"Outlying","TN",2007,0.42,1,0,2,1,1,43,4877203,5689283,5.3,3.9,9.7,108.7,-0.2609,-0.1583,-0.1151,121.8,72.6,4.8023803552758,4.68859179412716,4.28496492183075,15.4000824577751,15.5540947876177,13.1,36.1,2.57261223020711,3.58629286533884,0,0,0,1589934,1311789,14.086902412382,14.2792030639009,0.62,1.89328743545611,1.0074,119,-0.323039445372947,0.18018018018018,0.486486486486487,-0.331106701658684,0.226666666666667,0.44,-0.0464864864864865,0.0464864864864865,0.229462095860182,0.197797042103831,-0.320851293562403,-0.193745908474894
"449",35004,36,2004,"NY",0.452339688041594,18.5441941074523,0.644859813084112,577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY",2008,1.425,2,1,-4,1,0,33,17990778,18976457,5.3,4.5,8.6,57.8,-0.0618,0.0345,0.1476,93.7,24.1,4.54009818924438,4.05698877567833,3.18221184049661,16.7053698512395,16.7587096635419,35.9,33.7,3.58073729549423,3.51749783735832,59.7701882435665,59.614311790782,59.5414573478425,2832882,2753913,14.8285333673578,14.8568051259861,1.5,2.84023668639053,1.2942,120,-0.0517281408084996,0.194879089615932,0.439544807965861,0.246665804742731,0.161290322580645,0.460215053763441,0.0335887670352866,-0.0206702457975803,0.18889732532392,0.15476351887521,0.0142111469265389,0.183764744807914
"450",35004,36,2010,"NY",0.435036496350365,14.7445255474453,0.633663366336634,685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY",2008,1.425,2,1,2,1,1,33,17990778,18976457,5.3,4.5,8.6,57.8,-0.0618,0.0345,0.1476,93.7,24.1,4.54009818924438,4.05698877567833,3.18221184049661,16.7053698512395,16.7587096635419,35.9,33.7,3.58073729549423,3.51749783735832,100.261474884306,100,100,2832882,2753913,14.8285333673578,14.8568051259861,2.75,2.84023668639053,1.2942,120,-0.0517281408084996,0.194879089615932,0.439544807965861,0.246665804742731,0.161290322580645,0.460215053763441,0.0335887670352866,-0.0206702457975803,0.18889732532392,0.15476351887521,0.0142111469265389,0.183764744807914
"451",35004,36,2008,"NY",0.474184782608696,16.9836956521739,0.696,736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY",2008,1.425,2,1,0,1,1,33,17990778,18976457,5.3,4.5,8.6,57.8,-0.0618,0.0345,0.1476,93.7,24.1,4.54009818924438,4.05698877567833,3.18221184049661,16.7053698512395,16.7587096635419,35.9,33.7,3.58073729549423,3.51749783735832,100.167636923821,99.9064067623251,99.9073057194934,2832882,2753913,14.8285333673578,14.8568051259861,1.5,2.84023668639053,1.2942,120,-0.0517281408084996,0.194879089615932,0.439544807965861,0.246665804742731,0.161290322580645,0.460215053763441,0.0335887670352866,-0.0206702457975803,0.18889732532392,0.15476351887521,0.0142111469265389,0.183764744807914
"452",35004,36,2007,"NY",0.504409171075838,20.1058201058201,0.701754385964912,567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY",2008,1.425,2,1,-1,1,0,33,17990778,18976457,5.3,4.5,8.6,57.8,-0.0618,0.0345,0.1476,93.7,24.1,4.54009818924438,4.05698877567833,3.18221184049661,16.7053698512395,16.7587096635419,35.9,33.7,3.58073729549423,3.51749783735832,100.167636923821,99.9064067623251,99.9073057194934,2832882,2753913,14.8285333673578,14.8568051259861,1.5,2.84023668639053,1.2942,120,-0.0517281408084996,0.194879089615932,0.439544807965861,0.246665804742731,0.161290322580645,0.460215053763441,0.0335887670352866,-0.0206702457975803,0.18889732532392,0.15476351887521,0.0142111469265389,0.183764744807914
"453",35004,36,2005,"NY",0.503526093088858,22.5669957686883,0.66875,709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY",2008,1.425,2,1,-3,1,0,33,17990778,18976457,5.3,4.5,8.6,57.8,-0.0618,0.0345,0.1476,93.7,24.1,4.54009818924438,4.05698877567833,3.18221184049661,16.7053698512395,16.7587096635419,35.9,33.7,3.58073729549423,3.51749783735832,59.7701882435665,59.614311790782,59.5414573478425,2832882,2753913,14.8285333673578,14.8568051259861,1.5,2.84023668639053,1.2942,120,-0.0517281408084996,0.194879089615932,0.439544807965861,0.246665804742731,0.161290322580645,0.460215053763441,0.0335887670352866,-0.0206702457975803,0.18889732532392,0.15476351887521,0.0142111469265389,0.183764744807914
"454",35004,36,2006,"NY",0.428853754940711,13.4387351778656,0.602941176470588,506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY",2008,1.425,2,1,-2,1,0,33,17990778,18976457,5.3,4.5,8.6,57.8,-0.0618,0.0345,0.1476,93.7,24.1,4.54009818924438,4.05698877567833,3.18221184049661,16.7053698512395,16.7587096635419,35.9,33.7,3.58073729549423,3.51749783735832,100.167636923821,99.9064067623251,99.9073057194934,2832882,2753913,14.8285333673578,14.8568051259861,1.5,2.84023668639053,1.2942,120,-0.0517281408084996,0.194879089615932,0.439544807965861,0.246665804742731,0.161290322580645,0.460215053763441,0.0335887670352866,-0.0206702457975803,0.18889732532392,0.15476351887521,0.0142111469265389,0.183764744807914
"455",35004,36,2009,"NY",0.469512195121951,15.3963414634146,0.683168316831683,656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY",2008,1.425,2,1,1,1,1,33,17990778,18976457,5.3,4.5,8.6,57.8,-0.0618,0.0345,0.1476,93.7,24.1,4.54009818924438,4.05698877567833,3.18221184049661,16.7053698512395,16.7587096635419,35.9,33.7,3.58073729549423,3.51749783735832,100.167636923821,99.9064067623251,99.9073057194934,2832882,2753913,14.8285333673578,14.8568051259861,2.75,2.84023668639053,1.2942,120,-0.0517281408084996,0.194879089615932,0.439544807965861,0.246665804742731,0.161290322580645,0.460215053763441,0.0335887670352866,-0.0206702457975803,0.18889732532392,0.15476351887521,0.0142111469265389,0.183764744807914
"456",35084,34,2009,"NJ",0.410936871733012,15.7217531162043,0.641943734015345,2487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",2004,0.216666666666667,3,1,5,1,1,31,7747750,8414350,5,3.7,9.5,60.1,-0.0346,-0.003,0.0981,98.6,31.1,4.59107126160859,4.09600984154116,3.43720781918519,15.8629130365971,15.9454491396052,38.5,29,3.65065824129374,3.36729582998647,82.0137716931241,80.9529748171639,80.6061042845303,2147727,2098843,14.5568967984827,14.5799206315616,2.575,3.17880794701987,1.168,121,-0.0512303552326883,0.194163860830528,0.40628507295174,0.147441527289486,0.146048109965636,0.365979381443299,0.0481157508648918,0.0403056915084407,0.199100624746862,0.162487200986324,-0.0510863511163731,0.0972829773052697
"457",35084,34,2010,"NJ",0.400724929520741,14.8610551751913,0.64769647696477,2483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",2004,0.216666666666667,3,1,6,1,1,31,7747750,8414350,5,3.7,9.5,60.1,-0.0346,-0.003,0.0981,98.6,31.1,4.59107126160859,4.09600984154116,3.43720781918519,15.8629130365971,15.9454491396052,38.5,29,3.65065824129374,3.36729582998647,82.0137716931241,80.9529748171639,80.6061042845303,2147727,2098843,14.5568967984827,14.5799206315616,2.7,3.17880794701987,1.168,121,-0.0512303552326883,0.194163860830528,0.40628507295174,0.147441527289486,0.146048109965636,0.365979381443299,0.0481157508648918,0.0403056915084407,0.199100624746862,0.162487200986324,-0.0510863511163731,0.0972829773052697
"458",35084,34,2007,"NJ",0.407794015309673,18.0932498260264,0.596153846153846,1437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",2004,0.216666666666667,3,1,3,1,1,31,7747750,8414350,5,3.7,9.5,60.1,-0.0346,-0.003,0.0981,98.6,31.1,4.59107126160859,4.09600984154116,3.43720781918519,15.8629130365971,15.9454491396052,38.5,29,3.65065824129374,3.36729582998647,79.8658929490014,78.8328775421124,78.438614824691,2147727,2098843,14.5568967984827,14.5799206315616,2.575,3.17880794701987,1.168,121,-0.0512303552326883,0.194163860830528,0.40628507295174,0.147441527289486,0.146048109965636,0.365979381443299,0.0481157508648918,0.0403056915084407,0.199100624746862,0.162487200986324,-0.0510863511163731,0.0972829773052697
"459",35084,34,2006,"NJ",0.447803305118904,18.2184602982668,0.601769911504425,2481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",2004,0.216666666666667,3,1,2,1,1,31,7747750,8414350,5,3.7,9.5,60.1,-0.0346,-0.003,0.0981,98.6,31.1,4.59107126160859,4.09600984154116,3.43720781918519,15.8629130365971,15.9454491396052,38.5,29,3.65065824129374,3.36729582998647,42.9467452417266,42.3912559349362,42.8020611869843,2147727,2098843,14.5568967984827,14.5799206315616,2.4,3.17880794701987,1.168,121,-0.0512303552326883,0.194163860830528,0.40628507295174,0.147441527289486,0.146048109965636,0.365979381443299,0.0481157508648918,0.0403056915084407,0.199100624746862,0.162487200986324,-0.0510863511163731,0.0972829773052697
"460",35084,34,2004,"NJ",0.44005388414908,18.4553210597216,0.613138686131387,2227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",2004,0.216666666666667,3,1,0,1,1,31,7747750,8414350,5,3.7,9.5,60.1,-0.0346,-0.003,0.0981,98.6,31.1,4.59107126160859,4.09600984154116,3.43720781918519,15.8629130365971,15.9454491396052,38.5,29,3.65065824129374,3.36729582998647,0,0,0,2147727,2098843,14.5568967984827,14.5799206315616,2.05,3.17880794701987,1.168,121,-0.0512303552326883,0.194163860830528,0.40628507295174,0.147441527289486,0.146048109965636,0.365979381443299,0.0481157508648918,0.0403056915084407,0.199100624746862,0.162487200986324,-0.0510863511163731,0.0972829773052697
"461",35084,34,2005,"NJ",0.433681073025335,17.7347242921013,0.611344537815126,2684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",2004,0.216666666666667,3,1,1,1,1,31,7747750,8414350,5,3.7,9.5,60.1,-0.0346,-0.003,0.0981,98.6,31.1,4.59107126160859,4.09600984154116,3.43720781918519,15.8629130365971,15.9454491396052,38.5,29,3.65065824129374,3.36729582998647,0,0,0,2147727,2098843,14.5568967984827,14.5799206315616,2.4,3.17880794701987,1.168,121,-0.0512303552326883,0.194163860830528,0.40628507295174,0.147441527289486,0.146048109965636,0.365979381443299,0.0481157508648918,0.0403056915084407,0.199100624746862,0.162487200986324,-0.0510863511163731,0.0972829773052697
"462",35084,34,2008,"NJ",0.405541561712846,14.8614609571788,0.629943502824859,2382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NJ",2004,0.216666666666667,3,1,4,1,1,31,7747750,8414350,5,3.7,9.5,60.1,-0.0346,-0.003,0.0981,98.6,31.1,4.59107126160859,4.09600984154116,3.43720781918519,15.8629130365971,15.9454491396052,38.5,29,3.65065824129374,3.36729582998647,82.0137716931241,80.9529748171639,80.6061042845303,2147727,2098843,14.5568967984827,14.5799206315616,2.575,3.17880794701987,1.168,121,-0.0512303552326883,0.194163860830528,0.40628507295174,0.147441527289486,0.146048109965636,0.365979381443299,0.0481157508648918,0.0403056915084407,0.199100624746862,0.162487200986324,-0.0510863511163731,0.0972829773052697
"463",35300,9,2010,"CT",0.447733580018501,18.3163737280296,0.646464646464647,1081,NA,408,"New Haven-Milford, CT","Metropolitan Statistical Area","","New York-Newark, NY-NJ-CT-PA","New Haven County","Connecticut",9,"Central","CT",2007,0.745,2,1,3,1,1,7,3287116,3405565,5.1,2.4,9.1,71.4,0.0293,0.0723,0.1802,91.5,40.8,4.51633897228148,4.26829786934554,3.70868208141012,15.0055211425621,15.0409214162528,20.1,30.6,3.00071981506503,3.42100000895834,0,0,0,862477,824008,13.6219355175823,13.6675637608654,3,2.4,1.183,NA,0.0248062800177587,0.196078563271052,NA,0.208600364110232,0.169804414269599,NA,0.0262741490014529,NA,0.196078563271052,0.169804414269599,0.0248062800177587,0.208600364110232
"464",35300,9,2009,"CT",0.483437779767234,20.5013428827216,0.637554585152838,1117,NA,408,"New Haven-Milford, CT","Metropolitan Statistical Area","","New York-Newark, NY-NJ-CT-PA","New Haven County","Connecticut",9,"Central","CT",2007,0.745,2,1,2,1,1,7,3287116,3405565,5.1,2.4,9.1,71.4,0.0293,0.0723,0.1802,91.5,40.8,4.51633897228148,4.26829786934554,3.70868208141012,15.0055211425621,15.0409214162528,20.1,30.6,3.00071981506503,3.42100000895834,0,0,0,862477,824008,13.6219355175823,13.6675637608654,2,2.4,1.183,NA,0.0248062800177587,0.196078563271052,NA,0.208600364110232,0.169804414269599,NA,0.0262741490014529,NA,0.196078563271052,0.169804414269599,0.0248062800177587,0.208600364110232
