"","msa_id","fipsstatecode","state_abb","year","ever_smoke","current_smoker","stop_smoking","N","metrodivisioncode","csacode","cbsatitle","metropolitanmicropolitanstatis","metropolitandivisiontitle","csatitle","countycountyequivalent","statename","fipscountycode","centraloutlyingcounty","abb","year_change_per","tax_change_dose","numtaxinc","tax_change1113","year_around","treat","tax_change","X.x","pop1990","pop2000","unemp1990","unemp2000","unemp2010","cig_sales_pc2000","anti1992","anti1995","anti1998","cig_sales_pc1990","cig_sales_pc2010","log_cigsales90","log_cigsales00","log_cigsales10","log_pop90","log_pop00","change90to00","change00to10","log_change_sales","log_change_sales00to10","per_barban00","per_barban05","per_barban10","msa_pop10","msa_pop00","log_msapop00","log_msapop10","cigtax","cbsaunp10","wage_index","X","factor98","current_smoker98","ever_smoke98","factor01","current_smoker01","ever_smoke01","change_cursmk","change_evrsmk"
"1",10580,36,"NY",2015,0.434298440979955,12.4721603563474,0.607142857142857,898,NA,104,"Albany-Schenectady-Troy, NY","Metropolitan Statistical Area","","Albany-Schenectady, NY","Albany County","New York",1,"Central",NA,0,NA,NA,0,0,0,0,33,17990778,18976457,5.3,4.5,8.6,57.8,-0.0618,0.0345,0.1476,93.7,24.1,4.54009818924438,4.05698877567833,3.18221184049661,16.7053698512395,16.7587096635419,35.9,33.7,3.58073729549423,3.51749783735832,100.261474884306,100,100,870716,825875,13.6241987093322,13.6770711406672,4.35,6.46551724137931,0.8668,2,-0.144227961896462,0.170454545454545,0.448863636363636,0.172226713562705,0.204819277108434,0.469879518072289,-0.0343647316538883,-0.0210158817086528
"2",10580,36,"NY",2016,0.468317552804079,14.8579752367079,0.558823529411765,2746,NA,104,"Albany-Schenectady-Troy, NY","Metropolitan Statistical Area","","Albany-Schenectady, NY","Albany County","New York",1,"Central",NA,0,NA,NA,0,0,0,0,33,17990778,18976457,5.3,4.5,8.6,57.8,-0.0618,0.0345,0.1476,93.7,24.1,4.54009818924438,4.05698877567833,3.18221184049661,16.7053698512395,16.7587096635419,35.9,33.7,3.58073729549423,3.51749783735832,100.261474884306,100,100,870716,825875,13.6241987093322,13.6770711406672,4.35,6.46551724137931,0.8668,2,-0.144227961896462,0.170454545454545,0.448863636363636,0.172226713562705,0.204819277108434,0.469879518072289,-0.0343647316538883,-0.0210158817086528
"3",10580,36,"NY",2018,0.454102660172349,14.986886474335,0.596491228070175,2669,NA,104,"Albany-Schenectady-Troy, NY","Metropolitan Statistical Area","","Albany-Schenectady, NY","Albany County","New York",1,"Central",NA,0,NA,NA,0,0,0,0,33,17990778,18976457,5.3,4.5,8.6,57.8,-0.0618,0.0345,0.1476,93.7,24.1,4.54009818924438,4.05698877567833,3.18221184049661,16.7053698512395,16.7587096635419,35.9,33.7,3.58073729549423,3.51749783735832,100.261474884306,100,100,870716,825875,13.6241987093322,13.6770711406672,4.35,6.46551724137931,0.8668,2,-0.144227961896462,0.170454545454545,0.448863636363636,0.172226713562705,0.204819277108434,0.469879518072289,-0.0343647316538883,-0.0210158817086528
"4",10580,36,"NY",2019,0.422924901185771,12.3847167325428,0.574468085106383,759,NA,104,"Albany-Schenectady-Troy, NY","Metropolitan Statistical Area","","Albany-Schenectady, NY","Albany County","New York",1,"Central",NA,0,NA,NA,0,0,0,0,33,17990778,18976457,5.3,4.5,8.6,57.8,-0.0618,0.0345,0.1476,93.7,24.1,4.54009818924438,4.05698877567833,3.18221184049661,16.7053698512395,16.7587096635419,35.9,33.7,3.58073729549423,3.51749783735832,100.261474884306,100,100,870716,825875,13.6241987093322,13.6770711406672,4.35,6.46551724137931,0.8668,2,-0.144227961896462,0.170454545454545,0.448863636363636,0.172226713562705,0.204819277108434,0.469879518072289,-0.0343647316538883,-0.0210158817086528
"5",10580,36,"NY",2017,0.465890183028286,13.9767054908486,0.571428571428571,601,NA,104,"Albany-Schenectady-Troy, NY","Metropolitan Statistical Area","","Albany-Schenectady, NY","Albany County","New York",1,"Central",NA,0,NA,NA,0,0,0,0,33,17990778,18976457,5.3,4.5,8.6,57.8,-0.0618,0.0345,0.1476,93.7,24.1,4.54009818924438,4.05698877567833,3.18221184049661,16.7053698512395,16.7587096635419,35.9,33.7,3.58073729549423,3.51749783735832,100.261474884306,100,100,870716,825875,13.6241987093322,13.6770711406672,4.35,6.46551724137931,0.8668,2,-0.144227961896462,0.170454545454545,0.448863636363636,0.172226713562705,0.204819277108434,0.469879518072289,-0.0343647316538883,-0.0210158817086528
"6",10580,36,"NY",2020,0.461538461538462,13.8694638694639,0.559322033898305,858,NA,104,"Albany-Schenectady-Troy, NY","Metropolitan Statistical Area","","Albany-Schenectady, NY","Albany County","New York",1,"Central",NA,0,NA,NA,0,0,0,0,33,17990778,18976457,5.3,4.5,8.6,57.8,-0.0618,0.0345,0.1476,93.7,24.1,4.54009818924438,4.05698877567833,3.18221184049661,16.7053698512395,16.7587096635419,35.9,33.7,3.58073729549423,3.51749783735832,100.261474884306,100,100,870716,825875,13.6241987093322,13.6770711406672,NA,6.46551724137931,0.8668,2,-0.144227961896462,0.170454545454545,0.448863636363636,0.172226713562705,0.204819277108434,0.469879518072289,-0.0343647316538883,-0.0210158817086528
"7",10740,35,"NM",2019,0.401960784313726,13.7955182072829,0.538071065989848,1428,NA,106,"Albuquerque, NM","Metropolitan Statistical Area","","Albuquerque-Santa Fe-Las Vegas, NM","Bernalillo County","New Mexico",1,"Central","NM",2019,0.34,1,0,0,1,1,32,1515069,1819046,6.6,4.9,8.1,53.8,0.0027,0.0615,0.1868,70.8,30.3,4.25985900069967,3.98527346716774,3.41114771251532,14.2309715404429,14.4138227458006,17,23.5,2.83321334405622,3.15700042115011,110.102504068755,100,100,887077,729649,13.5003188755748,13.6956870669941,1.66,8.0952380952381,1.0486,3,-0.0319609605347886,0.213333333333333,0.42,0.198776188147261,0.192660550458716,0.406727828746177,0.0206727828746177,0.0132721712538226
"8",10740,35,"NM",2020,0.426252646436133,12.3500352858151,0.571428571428571,1417,NA,106,"Albuquerque, NM","Metropolitan Statistical Area","","Albuquerque-Santa Fe-Las Vegas, NM","Bernalillo County","New Mexico",1,"Central","NM",2019,0.34,1,0,1,1,1,32,1515069,1819046,6.6,4.9,8.1,53.8,0.0027,0.0615,0.1868,70.8,30.3,4.25985900069967,3.98527346716774,3.41114771251532,14.2309715404429,14.4138227458006,17,23.5,2.83321334405622,3.15700042115011,110.102504068755,100,100,887077,729649,13.5003188755748,13.6956870669941,NA,8.0952380952381,1.0486,3,-0.0319609605347886,0.213333333333333,0.42,0.198776188147261,0.192660550458716,0.406727828746177,0.0206727828746177,0.0132721712538226
"9",10740,35,"NM",2016,0.430979133226324,12.9213483146067,0.571428571428571,1246,NA,106,"Albuquerque, NM","Metropolitan Statistical Area","","Albuquerque-Santa Fe-Las Vegas, NM","Bernalillo County","New Mexico",1,"Central","NM",2019,0.34,1,0,-3,1,0,32,1515069,1819046,6.6,4.9,8.1,53.8,0.0027,0.0615,0.1868,70.8,30.3,4.25985900069967,3.98527346716774,3.41114771251532,14.2309715404429,14.4138227458006,17,23.5,2.83321334405622,3.15700042115011,110.102504068755,100,100,887077,729649,13.5003188755748,13.6956870669941,1.66,8.0952380952381,1.0486,3,-0.0319609605347886,0.213333333333333,0.42,0.198776188147261,0.192660550458716,0.406727828746177,0.0206727828746177,0.0132721712538226
"10",10740,35,"NM",2018,0.41014402003757,12.5234815278647,0.56,1597,NA,106,"Albuquerque, NM","Metropolitan Statistical Area","","Albuquerque-Santa Fe-Las Vegas, NM","Bernalillo County","New Mexico",1,"Central","NM",2019,0.34,1,0,-1,1,0,32,1515069,1819046,6.6,4.9,8.1,53.8,0.0027,0.0615,0.1868,70.8,30.3,4.25985900069967,3.98527346716774,3.41114771251532,14.2309715404429,14.4138227458006,17,23.5,2.83321334405622,3.15700042115011,110.102504068755,100,100,887077,729649,13.5003188755748,13.6956870669941,1.66,8.0952380952381,1.0486,3,-0.0319609605347886,0.213333333333333,0.42,0.198776188147261,0.192660550458716,0.406727828746177,0.0206727828746177,0.0132721712538226
"11",10740,35,"NM",2015,0.448790896159317,15.2204836415363,0.58411214953271,1406,NA,106,"Albuquerque, NM","Metropolitan Statistical Area","","Albuquerque-Santa Fe-Las Vegas, NM","Bernalillo County","New Mexico",1,"Central","NM",2019,0.34,1,0,-4,1,0,32,1515069,1819046,6.6,4.9,8.1,53.8,0.0027,0.0615,0.1868,70.8,30.3,4.25985900069967,3.98527346716774,3.41114771251532,14.2309715404429,14.4138227458006,17,23.5,2.83321334405622,3.15700042115011,110.102504068755,100,100,887077,729649,13.5003188755748,13.6956870669941,1.66,8.0952380952381,1.0486,3,-0.0319609605347886,0.213333333333333,0.42,0.198776188147261,0.192660550458716,0.406727828746177,0.0206727828746177,0.0132721712538226
"12",10740,35,"NM",2017,0.439269981120201,14.6633102580239,0.530172413793103,1589,NA,106,"Albuquerque, NM","Metropolitan Statistical Area","","Albuquerque-Santa Fe-Las Vegas, NM","Bernalillo County","New Mexico",1,"Central","NM",2019,0.34,1,0,-2,1,0,32,1515069,1819046,6.6,4.9,8.1,53.8,0.0027,0.0615,0.1868,70.8,30.3,4.25985900069967,3.98527346716774,3.41114771251532,14.2309715404429,14.4138227458006,17,23.5,2.83321334405622,3.15700042115011,110.102504068755,100,100,887077,729649,13.5003188755748,13.6956870669941,1.66,8.0952380952381,1.0486,3,-0.0319609605347886,0.213333333333333,0.42,0.198776188147261,0.192660550458716,0.406727828746177,0.0206727828746177,0.0132721712538226
"13",11260,2,"AK",2020,0.438454627133872,14.7349505840072,0.585365853658537,1113,NA,NA,"Anchorage, AK","Metropolitan Statistical Area","","","Anchorage Municipality","Alaska",20,"Central",NA,0,NA,NA,0,0,0,0,2,550043,626932,7.2,6.4,7.9,66,-0.0249,0.0568,0.1558,100.2,43.8,4.60716818865076,4.18965474202643,3.7796338173824,13.2177517359708,13.3485933607831,34.2,22.2,3.53222564406856,3.10009228887823,105.29608693266,100,100,380821,319605,12.6748411373076,12.8500847274376,NA,7.9,1.2164,5,0.000694352807113568,0.256926952141058,0.501259445843829,0.34067003915606,0.203517587939698,0.447236180904523,0.0534093642013594,0.0540232649393061
"14",11260,2,"AK",2019,0.423901940755873,13.9938712972421,0.705882352941177,979,NA,NA,"Anchorage, AK","Metropolitan Statistical Area","","","Anchorage Municipality","Alaska",20,"Central",NA,0,NA,NA,0,0,0,0,2,550043,626932,7.2,6.4,7.9,66,-0.0249,0.0568,0.1558,100.2,43.8,4.60716818865076,4.18965474202643,3.7796338173824,13.2177517359708,13.3485933607831,34.2,22.2,3.53222564406856,3.10009228887823,105.29608693266,100,100,380821,319605,12.6748411373076,12.8500847274376,2,7.9,1.2164,5,0.000694352807113568,0.256926952141058,0.501259445843829,0.34067003915606,0.203517587939698,0.447236180904523,0.0534093642013594,0.0540232649393061
"15",11260,2,"AK",2018,0.410071942446043,14.2685851318945,0.65546218487395,834,NA,NA,"Anchorage, AK","Metropolitan Statistical Area","","","Anchorage Municipality","Alaska",20,"Central",NA,0,NA,NA,0,0,0,0,2,550043,626932,7.2,6.4,7.9,66,-0.0249,0.0568,0.1558,100.2,43.8,4.60716818865076,4.18965474202643,3.7796338173824,13.2177517359708,13.3485933607831,34.2,22.2,3.53222564406856,3.10009228887823,105.29608693266,100,100,380821,319605,12.6748411373076,12.8500847274376,2,7.9,1.2164,5,0.000694352807113568,0.256926952141058,0.501259445843829,0.34067003915606,0.203517587939698,0.447236180904523,0.0534093642013594,0.0540232649393061
"16",11260,2,"AK",2017,0.458207452165156,15.2064451158107,0.622516556291391,993,NA,NA,"Anchorage, AK","Metropolitan Statistical Area","","","Anchorage Municipality","Alaska",20,"Central",NA,0,NA,NA,0,0,0,0,2,550043,626932,7.2,6.4,7.9,66,-0.0249,0.0568,0.1558,100.2,43.8,4.60716818865076,4.18965474202643,3.7796338173824,13.2177517359708,13.3485933607831,34.2,22.2,3.53222564406856,3.10009228887823,105.29608693266,100,100,380821,319605,12.6748411373076,12.8500847274376,2,7.9,1.2164,5,0.000694352807113568,0.256926952141058,0.501259445843829,0.34067003915606,0.203517587939698,0.447236180904523,0.0534093642013594,0.0540232649393061
"17",11260,2,"AK",2016,0.453360080240722,14.9448345035105,0.590604026845638,997,NA,NA,"Anchorage, AK","Metropolitan Statistical Area","","","Anchorage Municipality","Alaska",20,"Central",NA,0,NA,NA,0,0,0,0,2,550043,626932,7.2,6.4,7.9,66,-0.0249,0.0568,0.1558,100.2,43.8,4.60716818865076,4.18965474202643,3.7796338173824,13.2177517359708,13.3485933607831,34.2,22.2,3.53222564406856,3.10009228887823,105.29608693266,100,100,380821,319605,12.6748411373076,12.8500847274376,2,7.9,1.2164,5,0.000694352807113568,0.256926952141058,0.501259445843829,0.34067003915606,0.203517587939698,0.447236180904523,0.0534093642013594,0.0540232649393061
"18",11260,2,"AK",2015,0.442105263157895,13.9712918660287,0.602739726027397,1045,NA,NA,"Anchorage, AK","Metropolitan Statistical Area","","","Anchorage Municipality","Alaska",20,"Central",NA,0,NA,NA,0,0,0,0,2,550043,626932,7.2,6.4,7.9,66,-0.0249,0.0568,0.1558,100.2,43.8,4.60716818865076,4.18965474202643,3.7796338173824,13.2177517359708,13.3485933607831,34.2,22.2,3.53222564406856,3.10009228887823,105.29608693266,100,100,380821,319605,12.6748411373076,12.8500847274376,2,7.9,1.2164,5,0.000694352807113568,0.256926952141058,0.501259445843829,0.34067003915606,0.203517587939698,0.447236180904523,0.0534093642013594,0.0540232649393061
"19",12060,13,"GA",2020,0.359786793011549,11.7263843648208,0.633838383838384,3377,NA,122,"Atlanta-Sandy Springs-Roswell, GA","Metropolitan Statistical Area","","Atlanta--Athens-Clarke County--Sandy Springs, GA","Barrow County","Georgia",13,"Outlying",NA,0,NA,NA,0,0,0,0,11,6478149,8186453,5.5,3.6,10.5,88.1,-0.0892,-0.0313,0.0801,113.8,55.3,4.73444252169223,4.47847253294213,4.01277290852829,15.6839453793751,15.917991272886,25.7,32.8,3.24649099190117,3.4904285153901,63.5246877934829,58.8947134421915,57.6201935853602,5268860,4247981,15.2619543692009,15.4773245783317,NA,10.1057579318449,0.996,10,-0.114050414737845,0.187869822485207,0.356508875739645,0.13126633448481,0.130630630630631,0.313063063063063,0.0572391918545765,0.0434458126765819
"20",12060,13,"GA",2019,0.378858024691358,13.1558641975309,0.648093841642229,2592,NA,122,"Atlanta-Sandy Springs-Roswell, GA","Metropolitan Statistical Area","","Atlanta--Athens-Clarke County--Sandy Springs, GA","Barrow County","Georgia",13,"Outlying",NA,0,NA,NA,0,0,0,0,11,6478149,8186453,5.5,3.6,10.5,88.1,-0.0892,-0.0313,0.0801,113.8,55.3,4.73444252169223,4.47847253294213,4.01277290852829,15.6839453793751,15.917991272886,25.7,32.8,3.24649099190117,3.4904285153901,38.8106406516395,35.9819408655272,35.5176458639324,5268860,4247981,15.2619543692009,15.4773245783317,0.37,10.1057579318449,0.996,10,-0.114050414737845,0.187869822485207,0.356508875739645,0.13126633448481,0.130630630630631,0.313063063063063,0.0572391918545765,0.0434458126765819
"21",12060,13,"GA",2016,0.359381708887935,12.0223271790468,0.671428571428571,2329,NA,122,"Atlanta-Sandy Springs-Roswell, GA","Metropolitan Statistical Area","","Atlanta--Athens-Clarke County--Sandy Springs, GA","Barrow County","Georgia",13,"Outlying",NA,0,NA,NA,0,0,0,0,11,6478149,8186453,5.5,3.6,10.5,88.1,-0.0892,-0.0313,0.0801,113.8,55.3,4.73444252169223,4.47847253294213,4.01277290852829,15.6839453793751,15.917991272886,25.7,32.8,3.24649099190117,3.4904285153901,38.8106406516395,35.9819408655272,35.5176458639324,5268860,4247981,15.2619543692009,15.4773245783317,0.37,10.1057579318449,0.996,10,-0.114050414737845,0.187869822485207,0.356508875739645,0.13126633448481,0.130630630630631,0.313063063063063,0.0572391918545765,0.0434458126765819
"22",12060,13,"GA",2017,0.368872987477639,13.2021466905188,0.623306233062331,2795,NA,122,"Atlanta-Sandy Springs-Roswell, GA","Metropolitan Statistical Area","","Atlanta--Athens-Clarke County--Sandy Springs, GA","Barrow County","Georgia",13,"Outlying",NA,0,NA,NA,0,0,0,0,11,6478149,8186453,5.5,3.6,10.5,88.1,-0.0892,-0.0313,0.0801,113.8,55.3,4.73444252169223,4.47847253294213,4.01277290852829,15.6839453793751,15.917991272886,25.7,32.8,3.24649099190117,3.4904285153901,38.8106406516395,35.9819408655272,35.5176458639324,5268860,4247981,15.2619543692009,15.4773245783317,0.37,10.1057579318449,0.996,10,-0.114050414737845,0.187869822485207,0.356508875739645,0.13126633448481,0.130630630630631,0.313063063063063,0.0572391918545765,0.0434458126765819
"23",12060,13,"GA",2015,0.399589111453518,12.9943502824859,0.624505928853755,1947,NA,122,"Atlanta-Sandy Springs-Roswell, GA","Metropolitan Statistical Area","","Atlanta--Athens-Clarke County--Sandy Springs, GA","Barrow County","Georgia",13,"Outlying",NA,0,NA,NA,0,0,0,0,11,6478149,8186453,5.5,3.6,10.5,88.1,-0.0892,-0.0313,0.0801,113.8,55.3,4.73444252169223,4.47847253294213,4.01277290852829,15.6839453793751,15.917991272886,25.7,32.8,3.24649099190117,3.4904285153901,38.3441237326841,35.5494258668367,35.1201185951089,5268860,4247981,15.2619543692009,15.4773245783317,0.37,10.1057579318449,0.996,10,-0.114050414737845,0.187869822485207,0.356508875739645,0.13126633448481,0.130630630630631,0.313063063063063,0.0572391918545765,0.0434458126765819
"24",12060,13,"GA",2018,0.343532684283727,11.8683356513676,0.633333333333333,4314,NA,122,"Atlanta-Sandy Springs-Roswell, GA","Metropolitan Statistical Area","","Atlanta--Athens-Clarke County--Sandy Springs, GA","Barrow County","Georgia",13,"Outlying",NA,0,NA,NA,0,0,0,0,11,6478149,8186453,5.5,3.6,10.5,88.1,-0.0892,-0.0313,0.0801,113.8,55.3,4.73444252169223,4.47847253294213,4.01277290852829,15.6839453793751,15.917991272886,25.7,32.8,3.24649099190117,3.4904285153901,38.8106406516395,35.9819408655272,35.5176458639324,5268860,4247981,15.2619543692009,15.4773245783317,0.37,10.1057579318449,0.996,10,-0.114050414737845,0.187869822485207,0.356508875739645,0.13126633448481,0.130630630630631,0.313063063063063,0.0572391918545765,0.0434458126765819
"25",12260,13,"GA",2017,0.409371146732429,11.7139334155364,0.663157894736842,811,NA,NA,"Augusta-Richmond County, GA-SC","Metropolitan Statistical Area","","","Burke County","Georgia",33,"Outlying",NA,0,NA,NA,0,0,0,0,11,6478149,8186453,5.5,3.6,10.5,88.1,-0.0892,-0.0313,0.0801,113.8,55.3,4.73444252169223,4.47847253294213,4.01277290852829,15.6839453793751,15.917991272886,25.7,32.8,3.24649099190117,3.4904285153901,38.8106406516395,35.9819408655272,35.5176458639324,556877,499684,13.1217311776081,13.230099668671,0.37,7.2992700729927,0.9156,12,0.0083828448947587,0.126436781609195,0.264367816091954,0.172829413767797,0.242424242424242,0.383838383838384,-0.115987460815047,-0.11947056774643
"26",12260,13,"GA",2019,0.445512820512821,13.3012820512821,0.662650602409639,624,NA,NA,"Augusta-Richmond County, GA-SC","Metropolitan Statistical Area","","","Burke County","Georgia",33,"Outlying",NA,0,NA,NA,0,0,0,0,11,6478149,8186453,5.5,3.6,10.5,88.1,-0.0892,-0.0313,0.0801,113.8,55.3,4.73444252169223,4.47847253294213,4.01277290852829,15.6839453793751,15.917991272886,25.7,32.8,3.24649099190117,3.4904285153901,38.8106406516395,35.9819408655272,35.5176458639324,556877,499684,13.1217311776081,13.230099668671,0.37,7.2992700729927,0.9156,12,0.0083828448947587,0.126436781609195,0.264367816091954,0.172829413767797,0.242424242424242,0.383838383838384,-0.115987460815047,-0.11947056774643
"27",12260,13,"GA",2020,0.434470377019749,15.4398563734291,0.581395348837209,557,NA,NA,"Augusta-Richmond County, GA-SC","Metropolitan Statistical Area","","","Burke County","Georgia",33,"Outlying",NA,0,NA,NA,0,0,0,0,11,6478149,8186453,5.5,3.6,10.5,88.1,-0.0892,-0.0313,0.0801,113.8,55.3,4.73444252169223,4.47847253294213,4.01277290852829,15.6839453793751,15.917991272886,25.7,32.8,3.24649099190117,3.4904285153901,63.5246877934829,58.8947134421915,57.6201935853602,556877,499684,13.1217311776081,13.230099668671,NA,7.2992700729927,0.9156,12,0.0083828448947587,0.126436781609195,0.264367816091954,0.172829413767797,0.242424242424242,0.383838383838384,-0.115987460815047,-0.11947056774643
"28",12260,13,"GA",2018,0.454035874439462,14.9103139013453,0.526315789473684,892,NA,NA,"Augusta-Richmond County, GA-SC","Metropolitan Statistical Area","","","Burke County","Georgia",33,"Outlying",NA,0,NA,NA,0,0,0,0,11,6478149,8186453,5.5,3.6,10.5,88.1,-0.0892,-0.0313,0.0801,113.8,55.3,4.73444252169223,4.47847253294213,4.01277290852829,15.6839453793751,15.917991272886,25.7,32.8,3.24649099190117,3.4904285153901,38.8106406516395,35.9819408655272,35.5176458639324,556877,499684,13.1217311776081,13.230099668671,0.37,7.2992700729927,0.9156,12,0.0083828448947587,0.126436781609195,0.264367816091954,0.172829413767797,0.242424242424242,0.383838383838384,-0.115987460815047,-0.11947056774643
"29",12260,13,"GA",2016,0.428571428571429,15.018315018315,0.56910569105691,819,NA,NA,"Augusta-Richmond County, GA-SC","Metropolitan Statistical Area","","","Burke County","Georgia",33,"Outlying",NA,0,NA,NA,0,0,0,0,11,6478149,8186453,5.5,3.6,10.5,88.1,-0.0892,-0.0313,0.0801,113.8,55.3,4.73444252169223,4.47847253294213,4.01277290852829,15.6839453793751,15.917991272886,25.7,32.8,3.24649099190117,3.4904285153901,38.8106406516395,35.9819408655272,35.5176458639324,556877,499684,13.1217311776081,13.230099668671,0.37,7.2992700729927,0.9156,12,0.0083828448947587,0.126436781609195,0.264367816091954,0.172829413767797,0.242424242424242,0.383838383838384,-0.115987460815047,-0.11947056774643
"30",12260,13,"GA",2015,0.463636363636364,15.8441558441558,0.647540983606557,770,NA,NA,"Augusta-Richmond County, GA-SC","Metropolitan Statistical Area","","","Burke County","Georgia",33,"Outlying",NA,0,NA,NA,0,0,0,0,11,6478149,8186453,5.5,3.6,10.5,88.1,-0.0892,-0.0313,0.0801,113.8,55.3,4.73444252169223,4.47847253294213,4.01277290852829,15.6839453793751,15.917991272886,25.7,32.8,3.24649099190117,3.4904285153901,38.3441237326841,35.5494258668367,35.1201185951089,556877,499684,13.1217311776081,13.230099668671,0.37,7.2992700729927,0.9156,12,0.0083828448947587,0.126436781609195,0.264367816091954,0.172829413767797,0.242424242424242,0.383838383838384,-0.115987460815047,-0.11947056774643
"31",12420,48,"TX",2020,0.352367688022284,10.7938718662953,0.593548387096774,1436,NA,NA,"Austin-Round Rock, TX","Metropolitan Statistical Area","","","Bastrop County","Texas",21,"Outlying",NA,0,NA,NA,0,0,0,0,44,16986335,20851820,6.3,4.3,8.1,69.3,-0.0632,0.067,0.1666,85.6,38.2,4.4496852831477,4.23844490619586,3.64283551561253,16.6479197552517,16.8529517925674,16.3,31.1,2.79116510781272,3.43720781918519,105.281455803154,99.8930751528377,99.8512881855461,1716289,1249763,14.0384644913021,14.3556749597683,NA,7.57020757020757,0.9597,13,-0.0598863544379503,0.205240174672489,0.358078602620087,0.0932317620772186,0.19047619047619,0.373015873015873,0.0147639841962986,-0.0149372703957857
"32",12420,48,"TX",2015,0.387437465258477,9.72762645914397,0.542857142857143,1799,NA,NA,"Austin-Round Rock, TX","Metropolitan Statistical Area","","","Bastrop County","Texas",21,"Outlying",NA,0,NA,NA,0,0,0,0,44,16986335,20851820,6.3,4.3,8.1,69.3,-0.0632,0.067,0.1666,85.6,38.2,4.4496852831477,4.23844490619586,3.64283551561253,16.6479197552517,16.8529517925674,16.3,31.1,2.79116510781272,3.43720781918519,83.0141002922003,78.7653789166692,78.3000449023483,1716289,1249763,14.0384644913021,14.3556749597683,1.41,7.57020757020757,0.9597,13,-0.0598863544379503,0.205240174672489,0.358078602620087,0.0932317620772186,0.19047619047619,0.373015873015873,0.0147639841962986,-0.0149372703957857
"33",12420,48,"TX",2019,0.376038781163435,9.00277008310249,0.558139534883721,1444,NA,NA,"Austin-Round Rock, TX","Metropolitan Statistical Area","","","Bastrop County","Texas",21,"Outlying",NA,0,NA,NA,0,0,0,0,44,16986335,20851820,6.3,4.3,8.1,69.3,-0.0632,0.067,0.1666,85.6,38.2,4.4496852831477,4.23844490619586,3.64283551561253,16.6479197552517,16.8529517925674,16.3,31.1,2.79116510781272,3.43720781918519,105.281455803154,99.8930751528377,99.8512881855461,1716289,1249763,14.0384644913021,14.3556749597683,1.41,7.57020757020757,0.9597,13,-0.0598863544379503,0.205240174672489,0.358078602620087,0.0932317620772186,0.19047619047619,0.373015873015873,0.0147639841962986,-0.0149372703957857
"34",12420,48,"TX",2018,0.354620222544751,10.062893081761,0.596153846153846,2067,NA,NA,"Austin-Round Rock, TX","Metropolitan Statistical Area","","","Bastrop County","Texas",21,"Outlying",NA,0,NA,NA,0,0,0,0,44,16986335,20851820,6.3,4.3,8.1,69.3,-0.0632,0.067,0.1666,85.6,38.2,4.4496852831477,4.23844490619586,3.64283551561253,16.6479197552517,16.8529517925674,16.3,31.1,2.79116510781272,3.43720781918519,104.581637711692,99.2290742547651,99.1741451336669,1716289,1249763,14.0384644913021,14.3556749597683,1.41,7.57020757020757,0.9597,13,-0.0598863544379503,0.205240174672489,0.358078602620087,0.0932317620772186,0.19047619047619,0.373015873015873,0.0147639841962986,-0.0149372703957857
"35",12420,48,"TX",2016,0.395193591455274,10.8144192256342,0.555555555555556,1498,NA,NA,"Austin-Round Rock, TX","Metropolitan Statistical Area","","","Bastrop County","Texas",21,"Outlying",NA,0,NA,NA,0,0,0,0,44,16986335,20851820,6.3,4.3,8.1,69.3,-0.0632,0.067,0.1666,85.6,38.2,4.4496852831477,4.23844490619586,3.64283551561253,16.6479197552517,16.8529517925674,16.3,31.1,2.79116510781272,3.43720781918519,86.6471150610505,82.212453375961,81.8399192628586,1716289,1249763,14.0384644913021,14.3556749597683,1.41,7.57020757020757,0.9597,13,-0.0598863544379503,0.205240174672489,0.358078602620087,0.0932317620772186,0.19047619047619,0.373015873015873,0.0147639841962986,-0.0149372703957857
"36",12420,48,"TX",2017,0.383290816326531,10.5229591836735,0.545454545454545,1568,NA,NA,"Austin-Round Rock, TX","Metropolitan Statistical Area","","","Bastrop County","Texas",21,"Outlying",NA,0,NA,NA,0,0,0,0,44,16986335,20851820,6.3,4.3,8.1,69.3,-0.0632,0.067,0.1666,85.6,38.2,4.4496852831477,4.23844490619586,3.64283551561253,16.6479197552517,16.8529517925674,16.3,31.1,2.79116510781272,3.43720781918519,93.9987301450953,89.1878075110548,88.7568092194038,1716289,1249763,14.0384644913021,14.3556749597683,1.41,7.57020757020757,0.9597,13,-0.0598863544379503,0.205240174672489,0.358078602620087,0.0932317620772186,0.19047619047619,0.373015873015873,0.0147639841962986,-0.0149372703957857
"37",12580,24,"MD",2018,0.411691153485464,11.5817442950922,0.6617050067659,6398,NA,548,"Baltimore-Columbia-Towson, MD","Metropolitan Statistical Area","","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA","Anne Arundel County","Maryland",3,"Central",NA,0,NA,NA,0,0,0,0,21,4780753,5296486,4.5,3.6,7.7,57.7,-0.0687,0.0622,0.2048,102.8,35,4.63278535302106,4.05525717351405,3.55534806148941,15.3801086234416,15.4825541397602,45.1,22.7,3.80888224650863,3.12236492448736,102.921915782083,99.3474637037762,99.3613123639482,2710489,2552994,14.7527773460446,14.8126396193825,2,7.11700844390832,0.9892,15,-0.0108478774368607,0.21356783919598,0.434673366834171,-0.19403919804221,0.161925601750547,0.326039387308534,0.0516422374454329,0.108633979525637
